title,start_date,end_date,URL,content
「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고,2024-04-04,2024-05-16,https://www.fsc.go.kr/po040301/view?noticeId=3976&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고
시작날짜: 2024-04-04 종료날짜: 2024-05-16
내용: ◉금융위원회 공고 제2024-108호

 「자본시장과 금융투자업에 관한 법률 시행령」을 개정함에 있어 그 개정 이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정 절차법 제41조에 따라 다음과 같이「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」을 공고합니다.

                                       2024년 4월 4일
 금융위원회


「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 

1. 개정이유

  유사투자자문업자의 불법ㆍ불건전 영업행위로 인한 투자자 피해 발생을 방지하고 유사투자자문업자의 건전한 영업행위를 유도하기 위해 유사투자자문업자 불건전 영업행위 금지 등의 내용으로 「자본시장과 금융투자업에 관한 법률」이 개정(2024. 2. 13.)됨에 따라, 법률에서 위임된 사항을 정하는 한편, 유사투자자문업자의 유효기간 갱신 절차를 마련하려는 것임


2. 주요 내용 

가. 유사투자자문업자 신고 불수리 사유(안 102조)

  - 법률에서 위임한 소비자 보호 관련 법령을 시행령에 규정(방문판매 등에 관한 법률, 전자상거래 등에서의 소비자보호에 관한 법률)

나. 유사투자자문업자의 불건전 영업행위(안 제102조의2)
  - 법률에서 위임한 투자자 보호 또는 건전한 거래질서를 해할 우려가 있는 표시 또는 광고를 시행령에 규정

다. 유사투자자문업자의 유효기간 갱신 절차(안 제102조의3)

  - 유사투자자문업자가 유효기간 만료 3개월 전부터 1개월전까지 유효기간 갱신을 위한 신고를 하도록 절차 마련

3. 의견제출

   이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 5월 16일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(자산운용과)로 제출하여 주시기 바랍니다.

  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

※ 제출의견을 보내실 곳
- 일반우편 : 03171 서울시 종로구 세종대로 209 정부서울청사 금융위원회 자산운용과
- 전자우편(이메일) : bae1197@korea.kr
- 팩스 : 02-2100-2679

4. 그 밖의 사항

   개정안에 대한 자세한 사항은  금융위원회 자산운용과(전화 (02) 2100 - 2673, 팩스 02-2100-2679)로 문의하여 주시기 바랍니다."
「기업구조조정 촉진법 시행령」일부개정령(안) 입법예고,2024-04-02,2024-05-13,https://www.fsc.go.kr/po040301/view?noticeId=3975&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「기업구조조정 촉진법 시행령」일부개정령(안) 입법예고
시작날짜: 2024-04-02 종료날짜: 2024-05-13
내용: ◎ 금융위원회 공고 제2024-97호

  「기업구조조정 촉진법 시행령」을 개정함에 앞서, 그 개정이유와 주요내용을 국민에게 미리 알려 이에 대한 의견을 듣기 위하여 「행정절차법」제41조에 따라 다음과 같이 공고합니다.

 2024년 4월 2일
 금융위원회

 「기업구조조정 촉진법 시행령」일부개정령(안) 입법예고

1. 개정이유

 기업구조조정 촉진법령상 면책특례 대상이 되는 ‘채권금융기관’에 한국주택금융공사, 주택도시보증공사, 법상 공제조합 등을 추가하여 원활한 구조조정을 지원하는 한편, 기업구조조정 촉진법 재입법시 부패영향평가 및 성별영향평가에서 지적된 개선권고사항을 반영하고자 함

2. 주요내용

 가. 채권금융기관 확대(안 제2조)
   채권금융기관에 한국주택금융공사, 주택도시보증공사, 대출‧융자‧보증 등의 금융업무를 수행하는 법상 공제업자를 추가

 나. 금융채권자협의회 배제 기준 관련 위임근거 마련(안 제7조)
   금융채권자협의회에서 배제할 금융채권자의 범위·기준을 금융위원회가 구체화하여 고시하도록 규정(부패영향평가)

 다. 경영평가위원회 성별균형 고려(안 제10조)
   경영평가위원회 구성시 성별을 고려하여 위원을 선임하도록 규정(성별영향평가)

 라. 금융채권자조정위원회 기피·회피 규정 신설(안 제15) 
   금융채권자조정위원회의 공정성·객관성 확보를 위해 위원에 대한 기피·회피 근거 마련(부패영향평가)

마. 새마을금고, 신협 등에 대한 재산운용제한 특례 인정(안 제17조)
   재산운용제한 특례 대상에 새마을금고법 제29조제1항, 신용협동조합법 제42조 등 추가

3. 의견제출

  이 개정안에 대해 의견이 있는 기관‧단체 또는 개인은 2024년 5월 13일까지 통합입법예고시스템(http://opinion.lawmaking.go.kr)을 통하여 온라인으로 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(참조 : 기업구조개선과)로 제출하여 주시기 바랍니다.
  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고사항 등

  ※ 제출의견 보내실 곳
   - 일반우편 : (03171) 서울시 종로구 세종대로 209 정부서울청사 
                금융위원회 기업구조개선과
   - 전자우편 : withbora@korea.kr
   - 팩스 : 02-2100-2929

4. 그 밖의 사항
 개정안에 대한 자세한 사항은 금융위원회 기업구조개선과(02-2100-2921)로 문의하여 주시기 바랍니다."
보험업법 시행령 일부개정령안 입법예고,2024-04-01,2024-05-13,https://www.fsc.go.kr/po040301/view?noticeId=3974&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목보험업법 시행령 일부개정령안 입법예고
시작날짜: 2024-04-01 종료날짜: 2024-05-13
내용: ◎ 금융위원회 공고 제2024-101호

  ｢보험업법 시행령｣을 개정함에 있어 그 개정이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이 공고합니다.
2024년 4월 1일
금융위원회 위원장


  ｢보험업법 시행령｣ 일부개정령안 입법예고


1. 개정이유

   보험업법 개정(’24.2.6일 공포)에 따라 보험회사의 손해사정업무 위탁기준 마련, 보험회사의 손해사정업무 위탁시 불공정행위, 손해사정사 교육기준 마련, 손해사정업자의 공시사항 등 보험업법에서 위임한 사항을 규정하기 위함 

2. 주요내용

가. 보험회사의 손해사정업무 위탁기준 마련 (안 제96조의3)

   - 법 제185조제4항제1호에 따른 보험회사의 손해사정업무 위탁기준을 마련(손해사정업자 평가기준, 위탁절차, 위탁대상 업무 범위 등)

   - 법 제185조제4항제2호의 손해사정업무 중 대통령령이 정하는 비율을 보험회사의 직전년도 손해사정 위탁건수의 50%로 규정

나. 보험회사의 손해사정업무 위탁시 불공정 행위 (안 제96조의6) 

   - 법 제185조제5항제8호의 불공정행위로서 자회사와 비자회사를 차별하는 행위 등을 규정

다. 손해사정사 교육 기준 마련 (안 제96조의7, 별표4의 4호)

   - 손해사정사 및 보조인에 대해 2년마다 교육을 받도록 규정

   - 교육을 효율적으로 실시하기 위해 필요한 단체를 운영

라. 손해사정업자 공시 사항 (안 제96조의8)

   - 법 제187조제4항에 따라 손해사정업자가 공시해야 하는 사항으로서 조직·인력, 손해사정 선임 및 위탁계약 체결 현황을 규정

3. 의견제출

  이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 5월 13일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회 보험과로 제출하여 주시기 바랍니다.
  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 보내실 곳 : 금융위원회 보험과
     ◦ 주소 : (03171) 서울특별시 종로구 세종대로 209 정부서울청사 15층 
     ◦ 전화 : 02-2100-2962,
     ◦ 팩스 : 02-2100-2947
     ◦ 이메일 : seungri12@korea.kr

※ 자세한 사항은 금융위원회 홈페이지(www.fsc.go.kr/정책마당/법령정보/입법예고)를 참고하시기 바랍니다."
「가상자산시장조사업무규정」 규정제정예고,2024-03-28,2024-05-07,https://www.fsc.go.kr/po040301/view?noticeId=3973&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「가상자산시장조사업무규정」 규정제정예고
시작날짜: 2024-03-28 종료날짜: 2024-05-07
내용: ◉금융위원회 공고 제2024-105호

 「가상자산시장조사업무규정」을 제정함에 있어 그 제정이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이 「가상자산시장조사업무규정 제정고시안」을 공고합니다.

                                       2024년 3월 28일
 금융위원회

「가상자산시장조사업무규정 제정고시안」규정변경예고

1. 제정이유

  「가상자산 이용자 보호 등에 관한 법률」이 ’24.7.19일 시행됨에 따라  법률이 조사규정 등 하위규정에 위임한 사항을 규정함

2. 주요 내용 

가. 이상거래 조치사항(안 제3조)

  - 일반 이용자 앞 거래유의 안내, 보도·풍문 등의 사실여부 조회, 이상거래 이용자의 거래제한·거래중지 또는 이상거래 가상자산의 거래중지 등 가상자산 거래소의 조치사항을 규정

나. 이상거래 신고기준(안 제4조)

  - 수사기관 신고 대상으로 불공정거래행위 혐의가 충분히 증명된 경우, 수사기관이 수사 중인 사건과 관련하여 수사기관의 요청이 있는 경우를 규정

   ※ 불공정거래행위가 의심되는 경우에는 금융위・금감원 통보
다. 조사방법(안 제5조)

  - 출석요구, 진술서 제출요구 및 장부 등의 제출요구·영치, 사무소 또는 사무소 출입을 통한 업무·장부 등의 조사, 자료제출요구 등을 조사방법으로 규정

라. 조사결과 처리(안 제6조)

  - 조사결과에 따라 고발, 과징금 부과, 과태료 부과, 경고 등의 조치를 할 수 있으며, 조치는 병과 및 가중·경감·면제할 수 있도록 규정

마. 가상자산조사심의위원회(안 제8조)

  - 조사결과에 대한 처리사항, 이의신청사항, 직권재심사항 등을 심의하기 위한 자문기구로 가상자산시장조사심의위원회를 설치

바. 과징금・과태료 부과기준(안 제12조, 제13조)

  - 과징금은 [별표 1호]에 따라, 과태료는 [별표 2호]에 따라 부과할 수 있도록 규정

사. 가상자산시장조사기관협의회(안 제24조)

  - 불공정거래행위 조사와 관련하여 조사정책·방향 등의 업무협조를 위한 가상자산시장조사기관협의회를 운영
3. 의견제출

   이 제정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 5월 7일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(금융혁신과)로 제출하여 주시기 바랍니다.

  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

※ 제출의견을 보내실 곳
- 일반우편 : 03171 서울시 종로구 세종대로 209 정부서울청사 금융위원회 (금융혁신과)
- 전자우편(이메일) : wtsim@korea.kr 
- 전화 : 02-2100-2534
- 팩스 : 02-2100-2548

4. 그 밖의 사항

   제정안에 대한 자세한 사항은 금융위원회 홈페이지(www.fsc.go.kr/정책마당/법령정보/입법예고)를 참고하시기 바랍니다."
「신용정보업감독규정」 일부개정규정(안) 규정변경예고,2024-03-28,2024-04-09,https://www.fsc.go.kr/po040301/view?noticeId=3972&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「신용정보업감독규정」 일부개정규정(안) 규정변경예고
시작날짜: 2024-03-28 종료날짜: 2024-04-09
내용: 고시◎ 금융위원회 공고 제2024-104호

 「신용정보업감독규정」을 일부 개정함에 있어 그 개정이유와 주요내용을 국민에게 미리 알려 이에 대한 의견을 듣기 위하여 「행정절차법」 제46조에 따라 다음과 같이 공고합니다.

2024년 3월 28일
금융위원회
「신용정보업감독규정」 일부개정규정(안) 규정변경예고

1. 개정이유

  데이터전문기관의 데이터결합 관련 이해상충방지 필요성이 제기되는 한편 불공정거래와 보이스피싱 등 방지를 위해 금융회사의 대출심사시 자본시장법상 불공정거래 행위자 여부, 금융거래 사전차단 여부 등에 대한 확인이 필요하다는 지적이 제기되면서 관련 제도를 개선하기 위함

2. 주요내용

가. 신용정보 범위 확대(안 제2조의2)금융회사가 대출 등 금융거래 심사시 자본시장법상 불공정거래 행위자 여부, 금융거래 사전차단을 신청했는지 여부 등을 확인할 수 있도록 관련 정보를 신용정보에 포함
 나. 본인신용정보관리회사의 겸영업무 추가(안 제13조의3)본인신용정보관리회사가 영위 가능한 겸영업무에 여신전문금융업법상 가맹점 모집인업무를 추가
 다. 데이터전문기관 이해상충 방지장치 보완(안 제15조의2)
   데이터전문기관이 제3자가 보유한 데이터를 결합 후 자체 활용할 경우 다른 전문기관에서 데이터 결합절차를 진행하도록 의무화
 라. 종합신용정보집중기관의 업무 추가(안 제26조의5)
   종합신용정보집중기관이 기업금융분석 지원업무를 수행 가능하도록 업무근거 마련
 마. 신용정보의 등록·이용기준 규정(안 별표6)
   성실경영평가 정보, 금융거래 사전차단 신청정보 등의 등록기관, 등록시기, 이용기관 등의 기준을 규정

3. 의견제출

  이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 4월 9일까지 다음 사항을 기재한 의견서를 금융위원회로 제출하여 주시기 바랍니다.
  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

  ※ 제출의견 보내실 곳
   - 일반우편 : 03171 서울특별시 종로구 세종대로 209 정부서울청사 금융위원회 금융데이터정책과
   - 전자우편 : jinwoongkwon@korea.kr
   - 팩스 : 02-2100-2745

4. 그 밖의 사항

  개정안에 대한 자세한 사항은 금융위원회 금융데이터정책과(전화 02-2100-2625, 팩스 02-2100-2745)로 문의하여 주시기 바랍니다."
「신용정보의 이용 및 보호에 관한 법률 시행령」 일부 개정령(안) 입법예고,2024-03-28,2024-05-07,https://www.fsc.go.kr/po040301/view?noticeId=3971&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「신용정보의 이용 및 보호에 관한 법률 시행령」 일부 개정령(안) 입법예고
시작날짜: 2024-03-28 종료날짜: 2024-05-07
내용: ◎ 금융위원회 공고 제2024-92호

 「신용정보의 이용 및 보호에 관한 법률 시행령」을 일부 개정함에 있어 그 개정이유와 주요내용을 국민에게 미리 알려 이에 대한 의견을 듣기 위하여 「행정절차법」 제41조에 따라 다음과 같이 공고합니다.
2024년 3월 28일
금융위원회

「신용정보의 이용 및 보호에 관한 법률 시행령」 일부 개정령(안) 입법예고

1. 개정이유

  재창업자의 신용회복을 지원하기 위해 성실경영 심층평가 정보를 은행, 개인신용평가회사 등이 활용 가능하도록 하고 마이데이터사업자가 정보전송비용을 미납부하는 경우 금융회사 등 정보제공기관이 정보 제공을 중단할 수 있도록 근거를 마련하는 등 관련 제도를 개선하기 위함

2. 주요내용

가. 재창업자 평가정보 활용근거 마련(안 제19조)
   중소벤처기업진흥공단이 재기를 진행중인 소상공인에 대해 수행하는 성실경영 심층평가 정보를 은행, 개인신용평가회사등이 대출, 신용평가 등에 활용 가능하도록 근거 마련
나. 정보전송비용 미납부시 정보제공 중단근거 마련(안 제28조의3)
   마이데이터사업자가 정보전송비용을 납부하지 않는 경우 정보제공기관이 정보 제공을 중단할 수 있도록 근거 마련
 다. 신용정보협회의 업무 추가(안 제36조)
   신용정보협회가 신용정보회사, 마이데이터사업자 등의 업무광고 심의 등 자율규제업무를 수행 가능하도록 법적 근거 마련 
라. 민감정보 처리 관련 개인정보 침해요인 최소화(제37조의2)
   민감정보인 범죄경력자료 활용이 가능한 예외사유에 동 정보 활용이 불필요한 사무를 포함하여 해당 사무를 삭제
마. 금융감독원에 대한 위탁업무 추가(별표3)
   금융감독원이 데이터전문기관의 데이터 결합 관련 사항에 대한  보고 접수업무를 수행 가능하도록 위탁근거 마련

3. 의견제출

  이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 5월 7일까지 다음 사항을 기재한 의견서를 금융위원회로 제출하여 주시기 바랍니다.
  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

  ※ 제출의견 보내실 곳
   - 일반우편 : 03171 서울특별시 종로구 세종대로 209 정부서울청사 금융위원회 금융데이터정책과
   - 전자우편 : jinwoongkwon@korea.kr
   - 팩스 : 02-2100-2745

4. 그 밖의 사항

  개정안에 대한 자세한 사항은 금융위원회 금융데이터정책과(전화 02-2100-2625, 팩스 02-2100-2745)로 문의하여 주시기 바랍니다."
「보험사기방지 특별법 시행령」 일부개정령안 입법예고,2024-03-27,2024-05-07,https://www.fsc.go.kr/po040301/view?noticeId=3970&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「보험사기방지 특별법 시행령」 일부개정령안 입법예고
시작날짜: 2024-03-27 종료날짜: 2024-05-07
내용: ▣ 금융위원회 공고 제2024-93호

  보험사기방지 특별법 시행령 일부를 개정함에 있어 그 개정이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이「보험사기방지 특별법 시행령 일부개정령안」을 공고합니다.

                                       2024년 3월 27일
                                             금융위원회 위원장



1. 개정이유

  「보험사기방지 특별법」이 일부 개정(법률 제20303호, 2024. 2. 13.)됨에 따라 개정 법률에서 위임한 사항을 정하기 위함

2. 주요 내용 

  1) 자료요청 대상 기관‧단체 및 요청 자료의 범위에 관한 사항(안 제3조의2)
  2) 건강보험심사평가원의 입원적정성 심사기준 마련에 관한 사항(안 제3조의3)
  3) 자동차 보험사기로 피해를 입은 계약자 등을 구제하기 위한 피해사실 및 후속절차 고지에 관한 사항(안 제3조의4)
  4) 법 제5조의3제3항을 위반하여 정당한 사유없이 자료제공을 하지 아니하거나 거짓으로 제출한 정보통신서비스 제공자의 과태료 부과에 관한 사항(안 제6조) 

3. 의견제출

  이 개정안에 대하여 의견이 있는 단체 또는 개인은 2024년 5월 7일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(참조:보험과, 전화 : 02-2100-2965, 팩스 : 02-2100-2947, 이메일: cosmos777@korea.kr)로 제출하여 주시기 바랍니다. 

  가. 입법예고사항에 대한 의견(찬성 또는 반대 의견과 그 사유 및 기타 참고사항)
  나. 성명(단체의 경우 단체명과 대표자명), 주소 및 전화번호
  다. 보내실 곳:금융위원회 보험과(주소 :03171 서울특별시 종로구  세종대로 209) 

※ 자세한 사항은 금융위원회 홈페이지(www.fsc.go.kr/법령정보/입법예고)를 참고하시기 바랍니다."
「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 「금융투자업규정 일부개정고시안」 규정변경예고,2024-03-19,2024-04-29,https://www.fsc.go.kr/po040301/view?noticeId=3969&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 「금융투자업규정 일부개정고시안」 규정변경예고
시작날짜: 2024-03-19 종료날짜: 2024-04-29
내용: ◉금융위원회 공고 제2024-75호

 「자본시장과 금융투자업에 관한 법률 시행령」, 「금융투자업규정」을 개정함에 있어 그 개정이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」, 「금융투자업규정 일부개정고시안」을 공고합니다.

                                       2024년 3월 19일
 금융위원회

「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 「금융투자업규정 일부개정고시안」규정변경예고

1. 개정이유

  자산운용업 관련 제도개선 방안 및 금감원 검사 등 후속조치로 자본시장과 금융투자업에 관한 법률 시행령 및 금융투자업규정 등 하위규정에서 규율할 사항을 규정함

2. 주요 내용 

가. 신탁·랩 만기 미스매치 운용시 문제점 보완(규정안 제4-77조, 4-93조)

  - 신탁·랩 장단기 미스매치 투자시 고객의 사전동의 절차를 마련하고, 관련 금융회사의 리스크관리 기준 마련 의무 부여

나. 상품성신탁의 공시 등 투자자보호 강화 및 보험금청구권 신탁 도입(시행령안 제104조, 제109조, 규정안 제4-82조, 4-92조의3)

  - 합리적인 신탁보수 제시, 금전 편입 종합재산신탁 설명의무 등을 강화하고, 신탁할 수 있는 보험금청구권 요건을 규정

다. 행정지도 및 유권해석의 규정화(시행령안 제6조, 제84조, 별표1, 규정안 제4-77조, 제4-78조의3, 제4-78조의4, 제4-91조)

  - 행정지도로 운영중인 토지신탁, ISA 관련 일부 규율, 유권해석으로 운영중인 퇴직연금·사모펀드 관련 일부 규율을 규정화하여 명확성 제고


3. 의견제출

   이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 4월 29일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(자산운용과)로 제출하여 주시기 바랍니다.

  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

※ 제출의견을 보내실 곳
- 일반우편 : 03171 서울시 종로구 세종대로 209 정부서울청사 금융위원회 자산운용과
- 전자우편(이메일) : holbytla@korea.kr
- 팩스 : 02-2100-2679

4. 그 밖의 사항

   개정안에 대한 자세한 사항은  금융위원회 자산운용과(전화 (02) 2100 - 2661, 팩스 02-2100-2679)로 문의하여 주시기 바랍니다."
「금융위원회와 그 소속기관 직제 시행규칙」 일부개정령안 입법예고,2024-03-14,2024-03-21,https://www.fsc.go.kr/po040301/view?noticeId=3968&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「금융위원회와 그 소속기관 직제 시행규칙」 일부개정령안 입법예고
시작날짜: 2024-03-14 종료날짜: 2024-03-21
내용: ◎ 금융위원회 공고 제2024 - 71호

  「금융위원회와 그 소속기관 직제 시행규칙」을 일부 개정함에 있어 그 취지와 주요내용을 미리 국민에게 널리 알려 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이 공고합니다.

2024년 3월 14일
금융위원회


 「금융위원회와 그 소속기관 직제 시행규칙」 일부개정령안 입법예고


1. 개정이유 및 주요내용

  금융위원회에 평가조직으로 설치한 청년정책과의 평가기간을 2024년 3월 31일까지에서 2026년 3월 31일까지로 연장하고자 하는 것임



2. 의견제출

  『금융위원회와 그 소속기관 직제 시행규칙』 일부개정령안에 대하여 의견이 있는 단체 또는 개인은 다음 사항을 기재한 의견서를 2024년 3월 21일 목요일까지 금융위원회(참조: 행정인사과, 02-2100-2752, FAX: 2100-2759, e-mail: jeun60@korea.kr)로 제출하여 주시기 바랍니다.

  가. 예고사항에 대한 항목별 의견(찬․반 여부와 그 이유)
  나. 성명(단체의 경우 단체명과 대표자명), 주소 및 전화번호
  다. 기타 참고사항


 ※ 자세한 사항은 금융위원회 홈페이지(www.fsc.go.kr/지식마당/법령정보/입법예고)를 참고하시기 바랍니다."
「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 「증권의 발행 및 공시 등에 관한 규정 일부개정고시안」 규정변경예고,2024-03-05,2024-04-15,https://www.fsc.go.kr/po040301/view?noticeId=3967&curPage=6&srchKey=&srchText=&srchBeginDt=&srchEndDt=,"제목「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 「증권의 발행 및 공시 등에 관한 규정 일부개정고시안」 규정변경예고
시작날짜: 2024-03-05 종료날짜: 2024-04-15
내용: ◉금융위원회 공고 제2024-58호

 「자본시장과 금융투자업에 관한 법률 시행령」, 「증권의 발행 및 공시 등에 관한 규정」을 개정함에 있어 그 개정이유와 주요 내용을 국민에게 미리 알려 이에 대한 의견을 듣고자 행정절차법 제41조에 따라 다음과 같이「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」, 「증권의 발행 및 공시 등에 관한 규정 일부개정고시안」을 공고합니다.

                                       2024년 3월 5일
 금융위원회

「자본시장과 금융투자업에 관한 법률 시행령 일부개정령안」 입법예고 및 
「증권의 발행 및 공시 등에 관한 규정 일부개정고시안」규정변경예고


1. 개정이유

  기업간 합병 등에 관한 제도 운영과정에서 투자자를 보호하고 합병제도의 글로벌 정합성을 제고하기 위한 공시･외부평가 등 관련 개선필요사항을 반영하기 위함

2. 주요 내용 

가. 합병의 요건･방법 개선(시행령안 제176조의5, 개정규정안)

  - 합병가액 적정성 등에 대한 이사회 의견서 작성을 의무화하고 증권신고서 ･주요사항보고서에 첨부해 공시강화(시행령안 제15항, 규정안 제2-9조, 제4-5조)

  - 비계열사간 합병시 외부평가 의무화 및 외부평가기관 품질관리규정 신설 등 합병관련 외부평가 강화(시행령안 제7･8･11·14항, 규정안 제5-14조･제5-14조의4·별표)

  - 비계열사간 합병가액 산정방법 관련 규제개선(시행령안 제1항)

나. 엉업양수･양도 등에 공시, 외부평가 관련 개선사항 준용(시행령안 제176조의6)
3. 의견제출

   이 개정안에 대하여 의견이 있는 기관‧단체 또는 개인은 2024년 4월 15일까지 통합입법예고센터(http://opinion.lawmaking.go.kr)를 통하여 법령안을 확인한 후 의견을 제출하시거나, 다음 사항을 기재한 의견서를 금융위원회(공정시장과)로 제출하여 주시기 바랍니다.

  가. 예고 사항에 대한 찬성 또는 반대 의견(반대 시 이유 명시)
  나. 성명(기관‧단체의 경우 기관‧단체명과 대표자명), 주소 및 전화번호
  다. 그 밖의 참고 사항 등

※ 제출의견을 보내실 곳
- 일반우편 : 03171 서울시 종로구 세종대로 209 정부서울청사 금융위원회 
- 전자우편(이메일) : jiho88@korea.kr 
- 전화 : 02-2100-2688 팩스 : 02-2100-2678

4. 그 밖의 사항

   개정안에 대한 자세한 사항은 금융위원회 홈페이지(www.fsc.go.kr/지식마당/법령정보/입법예고)를 참고하시기 바랍니다."
